Order_ID,Customer_Name,Product_Category,Product_Name,Units_Sold,Unit_Price,Discount_%,Sales_Amount,Order_Date,City,Segment,Profit
2170,Jade Dawson,Accessories,Belts,1,826.11,0.99,8.2611,22-10-2024,Delhi,B2B,2666.62
2171,Crystal Mcneil,T-Shirts,Classic Tee,1,630.28,0,630.28,22-07-2025,Delhi,B2B,2988.11
2172,Matthew Gross,T-Shirts,Classic Tee,-1,2685.985,1.08,214.8788,22-07-2025,Delhi,B2C,2497.36
2173,Dennis Brown,Shoes,Loafers,1,2679.07,0,2679.07,22-07-2025,Mumbai,Unknown,2156.1
2174,Stephanie Williams,Accessories,Belts,0,810.62,0,0,23-12-2024,Bangalore,B2C,-69.8
2175,Paul Estrada,Shoes,Loafers,1,2685.985,0,2685.985,02-09-2023,Hyderabad,B2C,1022.04
2176,Michelle Anderson,Jackets,Puffer Coat,6,4954.67,0,29728.02,14-07-2025,Hyderabad,Unknown,2176.54
2177,Steven Kelly,Shoes,Boots,3,2685.985,0,8057.955,15-01-2025,Ahmedabad,B2B,-723.01
2178,Matthew Hicks,Shoes,Sneakers,0,2685.985,0.89,0,15-01-2025,Bangalore,B2C,2438.98
2179,Natalie Adams,Accessories,Belts,1,466.37,0,466.37,15-01-2025,Hyderabad,Unknown,2807.92
2180,Jacob Kline,Shoes,Loafers,6,2685.985,1.06,-966.9546,06-02-2025,Delhi,Unknown,28.77
2181,David Brown,T-Shirts,Graphic Tee,0,2685.985,0,0,22-01-2025,Mumbai,B2B,-24.93
2182,Kristopher Gregory,Accessories,Caps,2,2685.985,0.53,2524.8259,23-06-2025,Hyderabad,B2B,2192.44
2183,Barry Ali,Jeans,Boyfriend Jeans,-2,1332.39,1.09,239.8302,21-05-2024,Bangalore,Unknown,707.79
2184,Kenneth Bryant,Shoes,Sneakers,1,1001.57,0,1001.57,08-07-2025,Hyderabad,B2C,2285.61
2185,Lindsey Walker,Jackets,Denim Jacket,1,2685.985,0.14,2309.9471,08-07-2025,Pune,Unknown,-810.97
2186,Joel Wright,Accessories,Belts,1,2036.71,0,2036.71,08-07-2025,Delhi,B2B,1586.84
2187,Judith Graves,Accessories,Watches,1,2709.1,0.82,487.638,17-03-2025,Delhi,Unknown,1386.25
2188,Shannon White,T-Shirts,Oversized T-shirt,1,3027.66,1.21,-635.8086,19-06-2025,Ahmedabad,B2B,1971.23
2189,Ronnie Perry,Jackets,Denim Jacket,1,968.53,0.3,677.971,12-06-2025,Delhi,B2C,-39.14
2190,Courtney Wright,Jeans,Boyfriend Jeans,3,3887.5,0,11662.5,07-12-2024,Delhi,Unknown,1787.25
2191,Martin Alvarez,Jackets,Leather Jacket,1,2267.72,0,2267.72,02-01-2025,Mumbai,B2C,-459.62
2192,Jennifer Sullivan,Accessories,Belts,1,4218.96,0.01,4176.7704,06-02-2024,Pune,B2B,1483.9
2193,Amanda Hester,Jackets,Leather Jacket,1,2712.09,0,2712.09,22-08-2024,Hyderabad,B2C,2585.79
2194,Jasmine Torres,Jackets,Leather Jacket,1,3862.58,0,3862.58,17-07-2025,Ahmedabad,B2B,794.8
2195,John Melton,Shoes,Boots,4,3491.26,0,13965.04,17-07-2025,Hyderabad,B2C,-165.48
2196,Brandon Rojas,Dresses,Casual Midi,1,3655.37,0,3655.37,01-05-2024,Hyderabad,B2C,-844.23
2197,Michael Mccormick,Dresses,Bodycon,1,2685.985,0,2685.985,02-11-2024,Ahmedabad,B2C,24.78
1004,Raymond Hernandez,Shoes,Loafers,1,2685.985,0.64,966.9546,01-01-2025,Pune,Unknown,968.3
2199,Kristine Anderson,T-Shirts,Crop Top,6,2685.985,0,16115.91,07-06-2025,Hyderabad,B2B,595.51
2200,Tina Castillo,T-Shirts,Oversized T-shirt,-1,1346.11,0.72,-376.9108,07-06-2025,Mumbai,Unknown,-763.62
2201,Troy Smith,Dresses,Wrap Dress,-1,2685.985,0,-2685.985,07-06-2025,Bangalore,B2B,1897.16
2202,Aaron Kaiser,Jeans,Straight Cut,1,2685.985,0.92,214.8788,23-01-2024,Ahmedabad,B2C,2505.39
2203,Shawn Santiago,Dresses,Maxi Dress,1,1611.02,0,1611.02,05-07-2025,Pune,B2C,2610.41
2204,Elizabeth Ramirez,Shoes,Sneakers,2,2685.985,0,5371.97,05-07-2025,Bangalore,Unknown,-875.95
2205,Danielle Hill,T-Shirts,Graphic Tee,-2,2685.985,0.14,-4619.8942,10-12-2023,Hyderabad,B2C,-512.13
2206,Kelly Garcia,Accessories,Watches,1,2349.3,0.18,1926.426,17-02-2025,Delhi,Unknown,2503.67
2207,Virginia Murphy,Accessories,Watches,3,2146.07,0,6438.21,17-02-2025,Pune,B2C,199.99
2208,Bobby Morrison,Accessories,Sunglasses,1,2685.985,0,2685.985,15-02-2025,Pune,Unknown,2347.05
2209,Daniel Martin,T-Shirts,Crop Top,-2,2685.985,0.95,-268.5985,15-02-2025,Pune,B2B,2492.83
2210,Kevin Carpenter,Jackets,Bomber Jacket,1,4368.12,0,4368.12,02-05-2025,Delhi,B2C,2434.6
2211,Michele Hicks,Jackets,Denim Jacket,2,2685.985,1.08,-429.7576,04-05-2024,Mumbai,B2B,902.93
1031,Samantha Richards,T-Shirts,Oversized T-shirt,1,2685.985,0.58,1128.1137,04-05-2024,Delhi,B2C,652.37
2213,Zachary Macdonald,Jeans,Boyfriend Jeans,1,2543.93,0,2543.93,16-06-2025,Ahmedabad,B2C,2177.82
2214,Regina Rodriguez,Dresses,Casual Midi,-1,4854.03,0,-4854.03,12-10-2024,Ahmedabad,Unknown,864.66
2215,Nathan Hendrix,Jackets,Leather Jacket,-2,442.41,0,-884.82,12-10-2024,Delhi,B2C,1628.57
2216,Joshua Blake,Jackets,Denim Jacket,3,2685.985,0.05,7655.05725,18-05-2025,Pune,Unknown,-823.2
2217,Kelly Juarez,Jeans,Ripped Denim,1,1540.5,0,1540.5,13-12-2024,Mumbai,B2B,1385.44
2218,David Wood,Jeans,Ripped Denim,1,2685.985,0,2685.985,23-01-2025,Hyderabad,B2B,2077.49
2219,Lisa Ford,T-Shirts,Graphic Tee,4,2403.95,0,9615.8,23-10-2024,Mumbai,B2C,858.23
2220,Robert Cline,Accessories,Belts,-1,2170.71,0.58,-911.6982,02-06-2025,Bangalore,Unknown,1689.68
2221,Joshua Johnson,T-Shirts,Crop Top,1,1762.23,0,1762.23,25-09-2024,Bangalore,B2C,-736.69
2222,Louis Holt,Dresses,Wrap Dress,1,2161.8,0,2161.8,25-09-2024,Ahmedabad,B2B,1722.2
2223,Mr. Alexander Costa Jr.,Jeans,Straight Cut,-1,3445.9,0.81,-654.721,28-12-2024,Mumbai,B2B,2374.18
2224,Natalie Bernard,Shoes,Slip-ons,1,2685.985,0,2685.985,25-11-2024,Ahmedabad,B2B,691.31
2225,Kelsey Hampton,Accessories,Caps,1,2685.985,0,2685.985,25-11-2024,Hyderabad,B2B,2362.63
2226,Anthony Daniels,T-Shirts,Graphic Tee,1,4484.13,0.79,941.6673,25-11-2024,Hyderabad,B2B,821.13
2227,April Davis MD,Dresses,Wrap Dress,1,2685.985,0,2685.985,08-07-2025,Pune,B2B,2766.36
2228,April Jones,Accessories,Sunglasses,1,2685.985,0.93,188.01895,18-01-2025,Hyderabad,B2C,-980.89
2229,Logan Russell,Jackets,Puffer Coat,1,2685.985,0,2685.985,22-07-2024,Mumbai,Unknown,623.39
2230,Jessica Lee,Dresses,Wrap Dress,3,4524.64,1.09,-1221.6528,29-05-2025,Pune,B2C,1906
2231,Aaron Miller,Shoes,Loafers,1,2685.985,0,2685.985,21-02-2025,Ahmedabad,B2C,1342.52
2232,Melissa Rodriguez,Dresses,Casual Midi,1,2685.985,0,2685.985,23-05-2025,Delhi,B2B,2915.25
2233,Debra Wilcox,Dresses,Casual Midi,1,4604.85,0.14,3960.171,16-07-2025,Hyderabad,Unknown,-627.17
2234,Mary Ruiz,Accessories,Caps,-2,2685.985,0,-5371.97,18-11-2023,Mumbai,B2C,-345.61
2235,Mary Fletcher,Jeans,Straight Cut,1,2685.985,0,2685.985,08-02-2025,Mumbai,Unknown,-758.81
2236,Jonathan Caldwell,Shoes,Slip-ons,1,2420.16,0,2420.16,23-05-2025,Delhi,B2C,2707.96
2237,Matthew Johnson,Dresses,Casual Midi,1,2496.17,1.11,-274.5787,12-01-2025,Pune,B2C,810.82
2238,Marcus Harris,T-Shirts,Classic Tee,-1,4808.35,0,-4808.35,28-03-2025,Ahmedabad,Unknown,-282.61
2239,Devin Gallagher,Accessories,Watches,1,3427.66,0,3427.66,01-12-2024,Mumbai,B2C,1441.3
2240,Diana Campbell,T-Shirts,Oversized T-shirt,1,4205.29,0,4205.29,27-09-2024,Hyderabad,Unknown,2223.03
2241,Sharon Decker,T-Shirts,Oversized T-shirt,2,1600.21,0,3200.42,27-09-2024,Pune,Unknown,2933.71
2242,Andrew Trevino,Shoes,Loafers,6,4450.17,0,26701.02,17-11-2024,Ahmedabad,Unknown,-96.55
2243,Julie Arnold,Accessories,Caps,2,2685.985,0,5371.97,06-06-2025,Ahmedabad,B2C,773.71
2244,Taylor Aguirre,Dresses,Maxi Dress,3,2685.985,0.62,3062.0229,03-10-2024,Bangalore,B2C,-835.44
2245,Terry Estrada,T-Shirts,Graphic Tee,1,2685.985,1.27,-725.21595,03-10-2024,Bangalore,B2B,1929.41
2246,Alyssa Carter,Shoes,Slip-ons,1,2685.985,1.25,-671.49625,30-01-2024,Pune,Unknown,311.56
2247,John Case Jr.,Dresses,Wrap Dress,1,2209.49,0,2209.49,22-04-2025,Hyderabad,B2C,1944.57
2248,Danielle Stevenson,Jeans,Straight Cut,1,2685.985,0,2685.985,11-07-2025,Hyderabad,B2C,-306.57
2249,Richard Santos,Dresses,Maxi Dress,1,2685.985,0,2685.985,16-04-2024,Mumbai,Unknown,-132.08
2250,Clifford Deleon,Jackets,Puffer Coat,1,2685.985,1.17,-456.61745,16-04-2024,Mumbai,Unknown,2594.9
2251,John Wu,Dresses,Casual Midi,1,1438.68,0,1438.68,06-03-2025,Ahmedabad,B2C,2726.72
2252,Lauren Cook,Shoes,Sneakers,6,2755.37,0,16532.22,16-05-2025,Delhi,B2C,613.59
2253,Susan Mejia PhD,Jackets,Leather Jacket,0,2685.985,0,0,12-02-2025,Bangalore,B2B,716.99
2254,Tyler Clark,T-Shirts,Classic Tee,1,4998.91,0,4998.91,12-02-2025,Mumbai,B2B,-396.07
2255,Julian Nielsen,Accessories,Belts,-2,4478.08,0,-8956.16,05-05-2025,Pune,Unknown,2090.38
2256,Jennifer Jordan,Dresses,Casual Midi,1,535.27,0,535.27,24-03-2025,Ahmedabad,B2B,1787.52
2257,Alan Carpenter,Dresses,Bodycon,1,2685.985,0,2685.985,21-01-2025,Mumbai,B2C,980.52
2258,Shirley Fuller,Shoes,Boots,1,2685.985,0,2685.985,02-06-2025,Bangalore,Unknown,1444.24
2259,Johnny Doyle,Shoes,Sneakers,1,2854.4,0,2854.4,04-08-2024,Bangalore,B2C,542.9
2260,Jennifer Ware,Jeans,Ripped Denim,-1,2685.985,0,-2685.985,04-08-2024,Hyderabad,B2B,2697.38
1039,Susan Morris,T-Shirts,Crop Top,1,633.23,0,633.23,04-09-2024,Mumbai,B2C,232.2
2262,Leslie Clark,Dresses,Maxi Dress,1,2957.48,0,2957.48,09-09-2024,Hyderabad,B2B,2744.25
2263,Christian Green,Shoes,Boots,1,4252.05,0,4252.05,09-09-2024,Mumbai,B2C,-396.3
2264,Patricia Henderson,Jeans,Straight Cut,1,3541.13,1.3,-1062.339,09-09-2024,Hyderabad,B2B,1711.99
2265,Scott Sweeney,T-Shirts,Graphic Tee,1,2685.985,0.5,1342.9925,20-03-2025,Bangalore,B2C,399.62
1036,Carmen Cline,Shoes,Boots,6,4437.44,0,26624.64,04-09-2024,Pune,B2C,493.76
2267,Adam Hopkins,Dresses,Casual Midi,1,2685.985,0,2685.985,04-09-2024,Bangalore,Unknown,1989.07
2268,Valerie King,Shoes,Loafers,1,4300.05,0,4300.05,22-11-2024,Bangalore,B2B,-589.26
2269,John Romero,Shoes,Boots,1,2685.985,0,2685.985,26-06-2025,Hyderabad,Unknown,742.42
2270,Thomas Murillo,Dresses,Maxi Dress,1,2710.56,0,2710.56,06-05-2025,Delhi,Unknown,2414.47
2271,Susan Buck,Accessories,Sunglasses,1,2685.985,0.36,1719.0304,06-05-2025,Bangalore,B2C,999.24
2272,Martin Lynch,Jackets,Leather Jacket,4,2540.1,0.69,3149.724,26-05-2025,Mumbai,B2C,733.06
2273,Laura Perez,Jeans,Ripped Denim,6,3064.21,0,18385.26,06-10-2024,Delhi,B2C,1569.81
2274,Larry Mills,Dresses,Wrap Dress,1,4456.65,0,4456.65,07-10-2024,Delhi,B2C,9.1
2275,Jo Mckinney,Accessories,Sunglasses,1,3899.04,0,3899.04,24-07-2024,Ahmedabad,Unknown,2522.67
2276,Christina Martinez,Jackets,Leather Jacket,3,2685.985,0,8057.955,17-10-2023,Bangalore,B2C,2089.34
2277,Emma Sanchez,Jeans,Boyfriend Jeans,3,2685.985,0,8057.955,01-11-2024,Mumbai,Unknown,2814.36
2278,Susan Young,Dresses,Casual Midi,1,2685.985,0.95,134.29925,08-06-2025,Mumbai,B2B,787.23
2279,Mark Henderson,Accessories,Belts,6,3294.21,0.89,2174.1786,07-10-2024,Pune,B2C,1874.46
2280,David Gutierrez,T-Shirts,Crop Top,1,2685.985,1.15,-402.89775,22-07-2025,Ahmedabad,Unknown,-230.98
2281,Ariel Velasquez,Dresses,Casual Midi,-1,2685.985,0,-2685.985,22-07-2025,Pune,B2C,-308.93
2282,Omar Norman,Jackets,Puffer Coat,1,491.36,0.42,284.9888,16-12-2023,Delhi,Unknown,1231.37
2283,Shannon Bell,Jackets,Denim Jacket,6,2685.985,0.94,966.9546,15-04-2025,Bangalore,Unknown,2079.01
2284,Gary Ferrell,Accessories,Caps,1,3736.2,0,3736.2,27-03-2025,Delhi,B2C,-440.98
2285,Martha Smith,Shoes,Loafers,1,2287.67,0.56,1006.5748,09-04-2024,Hyderabad,B2B,-827.66
2286,Justin Aguilar,Jackets,Denim Jacket,1,2685.985,0,2685.985,23-04-2025,Pune,B2C,-810.33
2287,James Ibarra,Shoes,Loafers,4,2685.985,0,10743.94,23-04-2025,Bangalore,B2B,715.96
2288,Lacey Solis,Dresses,Wrap Dress,4,2685.985,0,10743.94,23-04-2025,Bangalore,Unknown,1167.16
2289,Linda Riley,Dresses,Casual Midi,0,3407.2,0,0,23-04-2025,Ahmedabad,B2C,2344.16
2290,Theresa Stone,Dresses,Casual Midi,4,1405.39,0,5621.56,23-08-2024,Bangalore,B2C,712.37
2291,Christopher Brown Jr.,Dresses,Bodycon,4,3217.82,0,12871.28,23-08-2024,Bangalore,B2B,2909.8
2292,Mary Miller,Dresses,Bodycon,1,3974.58,0,3974.58,10-03-2025,Hyderabad,Unknown,-0.12
2293,Nancy Chandler,Shoes,Loafers,1,3241.57,0,3241.57,27-07-2024,Ahmedabad,B2C,2518.36
2294,Sheryl Brown,Dresses,Maxi Dress,-1,2685.985,0.16,-2256.2274,09-08-2023,Delhi,Unknown,1019.45
2295,Amy Mcpherson,Shoes,Sneakers,1,3189.35,0,3189.35,04-10-2024,Bangalore,Unknown,-683.11
1014,Robin Rios,T-Shirts,Graphic Tee,6,2685.985,0.29,11442.2961,02-07-2025,Pune,B2C,-958.22
2297,Sheila Gutierrez,Dresses,Bodycon,1,2685.985,0.29,1907.04935,09-01-2025,Delhi,Unknown,2879.59
2298,Jennifer Delgado,T-Shirts,Graphic Tee,1,2685.985,0,2685.985,04-06-2025,Ahmedabad,Unknown,-778.84
2299,Kelly Thomas,T-Shirts,Graphic Tee,-2,2685.985,1.27,1450.4319,23-04-2025,Mumbai,B2C,2892.16
2300,Gabriel Conley,Accessories,Sunglasses,1,2685.985,0,2685.985,23-04-2025,Hyderabad,Unknown,-59.16
2301,Kelsey Mcdonald,Dresses,Maxi Dress,1,3335.27,1.13,-433.5851,30-11-2024,Mumbai,Unknown,1415.8
2302,Mary Gilbert,Dresses,Bodycon,1,2685.985,0,2685.985,30-11-2024,Ahmedabad,B2C,1520.6
2303,Tracy Knight,Shoes,Sneakers,6,2201.87,0,13211.22,30-11-2024,Hyderabad,Unknown,1919.35
2304,Stephanie Jones,Accessories,Caps,1,2685.985,0.3,1880.1895,03-06-2025,Pune,B2C,2013.34
2305,David Rodriguez,Jackets,Bomber Jacket,1,3476.06,0,3476.06,03-06-2025,Bangalore,B2C,1379.32
2306,Christine Riley,Shoes,Boots,-2,2685.985,1.15,805.7955,30-11-2023,Ahmedabad,B2C,2166.71
2307,Justin Garza,Shoes,Boots,1,2685.985,0,2685.985,23-12-2023,Pune,Unknown,1998.57
2308,Stephanie Cook MD,Dresses,Maxi Dress,1,3978.48,0,3978.48,06-12-2024,Delhi,Unknown,929.92
2309,Phillip Smith,Jeans,Boyfriend Jeans,1,2685.985,0,2685.985,06-12-2024,Delhi,B2B,-464.01
1003,Audrey Pittman,Jeans,Straight Cut,-1,4426.82,0,-4426.82,03-05-2025,Hyderabad,B2C,2095.45
1034,Jeremy Booth,Jackets,Leather Jacket,1,3062.79,0,3062.79,30-07-2024,Hyderabad,Unknown,1135.53
2312,Stephanie Ford,Jeans,Straight Cut,1,2688.08,0,2688.08,17-08-2024,Pune,B2B,1913.21
2313,Shawn Martinez,Dresses,Casual Midi,2,2440.38,0,4880.76,08-03-2025,Bangalore,B2B,-899.53
2314,Alexa Davis,Accessories,Watches,1,2685.985,0,2685.985,16-12-2024,Pune,B2B,949.17
2315,April Harrison,Dresses,Casual Midi,1,2685.985,0,2685.985,22-02-2025,Pune,B2B,261.63
2316,April Ward,Jeans,Ripped Denim,4,1529.48,0,6117.92,28-04-2024,Mumbai,B2C,1325.56
2317,Monique Brown,Shoes,Boots,1,1005.41,0,1005.41,06-06-2025,Delhi,B2C,566.18
2318,Jessica Campbell,T-Shirts,Crop Top,1,2685.985,0,2685.985,13-04-2025,Hyderabad,B2C,1145.48
2319,Victor Peterson,Dresses,Wrap Dress,1,881.41,1.22,-193.9102,13-04-2025,Pune,Unknown,1541.77
2320,David Garcia MD,Jeans,Straight Cut,1,2685.985,1.27,-725.21595,01-08-2024,Hyderabad,B2C,1960.76
2321,Andrea Young,Shoes,Sneakers,1,2685.985,0,2685.985,26-03-2025,Pune,B2B,1864.22
2322,Brian Garcia,T-Shirts,Crop Top,1,2685.985,0.98,53.7197,26-03-2025,Pune,Unknown,195.27
2323,Amanda Smith,Jeans,Straight Cut,1,2685.985,0,2685.985,06-02-2025,Pune,Unknown,2903.66
1025,Sharon Cain,T-Shirts,Oversized T-shirt,1,2685.985,0,2685.985,06-02-2025,Delhi,B2B,-973.7
2325,Dustin Skinner,Dresses,Bodycon,1,2685.985,1.19,-510.33715,06-02-2025,Bangalore,B2B,1634.79
2326,Timothy Thompson,Shoes,Sneakers,1,1718.14,0,1718.14,20-03-2025,Ahmedabad,B2B,1309.05
2327,Christina Carter,Shoes,Slip-ons,-2,2685.985,0.76,-1289.2728,26-02-2025,Pune,B2C,-357.33
2328,Mrs. Crystal Stokes,Jeans,Boyfriend Jeans,1,2685.985,0,2685.985,26-02-2025,Mumbai,B2C,1385.5
1024,Joseph Wilson,Jeans,Straight Cut,1,1580.59,0.08,1454.1428,05-05-2025,Delhi,B2B,1786.82
2330,Brittany Hicks,Shoes,Boots,6,2685.985,0.53,7574.4777,05-05-2025,Pune,B2C,-44.8
2331,Raymond Floyd,Dresses,Casual Midi,-2,2967.49,0,-5934.98,04-05-2025,Pune,Unknown,1890.42
2332,Daniel Smith,Jackets,Leather Jacket,1,4066.97,0.59,1667.4577,29-05-2025,Mumbai,Unknown,977.09
2333,Sydney Warren,Dresses,Casual Midi,1,2685.985,0,2685.985,22-01-2024,Ahmedabad,B2C,761.35
2334,Morgan Blankenship,Jeans,Ripped Denim,1,2295.49,0,2295.49,22-01-2024,Pune,B2C,2846.96
2335,Heather Walsh,Accessories,Caps,1,3508.21,0.62,1333.1198,21-10-2024,Bangalore,B2B,-309.15
2336,Robin Jennings,Jackets,Leather Jacket,4,2685.985,0,10743.94,22-10-2024,Ahmedabad,B2C,1339.62
2337,Anita Rose,Jeans,Boyfriend Jeans,0,1295.44,0,0,16-02-2025,Ahmedabad,B2C,1552.41
2338,Gregory Kennedy,Dresses,Wrap Dress,5,1378.76,0.19,5583.978,11-02-2025,Mumbai,B2B,2284.97
2339,Robert Nelson,Jeans,Ripped Denim,1,1289.24,0,1289.24,30-10-2024,Mumbai,B2B,555.48
2340,Stephen Barber,Shoes,Slip-ons,-2,2685.985,0,-5371.97,30-10-2024,Hyderabad,B2B,345.45
2341,Jay Bates,T-Shirts,Classic Tee,1,2685.985,0.59,1101.25385,13-11-2024,Ahmedabad,B2C,259.57
2342,Samuel Wilson,T-Shirts,Oversized T-shirt,1,1042.41,0,1042.41,31-01-2024,Ahmedabad,B2C,2778.49
2343,Denise Spencer,Jeans,Slim Fit Jeans,1,2685.985,0,2685.985,18-05-2025,Ahmedabad,Unknown,2829.76
2344,Walter Richard,Jeans,Slim Fit Jeans,1,2685.985,1.09,-241.73865,25-06-2025,Hyderabad,Unknown,1854.64
2345,Susan Gonzalez,Jeans,Slim Fit Jeans,1,1095.03,0,1095.03,19-12-2024,Ahmedabad,B2C,1317.75
2346,Christopher Hawkins,Jeans,Boyfriend Jeans,-2,4922.99,0,-9845.98,16-11-2024,Bangalore,B2B,-712.37
2347,David Moreno,Dresses,Casual Midi,1,1207.99,0,1207.99,07-03-2025,Bangalore,B2C,2195.11
2348,John Boyd,Shoes,Boots,1,2685.985,0,2685.985,09-10-2024,Pune,Unknown,371.77
2349,John Johns,Jackets,Puffer Coat,1,2685.985,0.34,1772.7501,01-08-2024,Delhi,B2B,-496.94
2350,Victoria Greene,Shoes,Slip-ons,-1,3148.46,0,-3148.46,23-09-2023,Bangalore,B2B,-165.49
2351,Joe Reed,Dresses,Casual Midi,-1,1875.17,0,-1875.17,23-09-2023,Ahmedabad,Unknown,1406.99
2352,Kurt Best,Dresses,Maxi Dress,1,2685.985,1.18,-483.4773,23-09-2023,Pune,Unknown,590.81
2353,Tammy Jackson,Shoes,Boots,-1,2685.985,0,-2685.985,29-08-2024,Hyderabad,Unknown,-397.76
2354,Cynthia Wright,Shoes,Boots,1,2685.985,0,2685.985,11-02-2025,Hyderabad,B2B,2233.28
2355,Robert Page,Jeans,Ripped Denim,1,2685.985,0.14,2309.9471,11-02-2025,Hyderabad,B2B,1303.89
2356,Rachel Alvarez,Accessories,Caps,1,3412.15,0.01,3378.0285,16-04-2025,Hyderabad,B2B,1862.5
2357,Catherine Young,Jeans,Ripped Denim,5,509.54,0,2547.7,23-12-2024,Delhi,B2C,2233.39
2358,Kimberly Villanueva,Jeans,Straight Cut,-1,3099.15,0,-3099.15,23-12-2024,Mumbai,B2B,-860.89
2359,Jeanette Maldonado,Shoes,Loafers,-1,2685.985,0,-2685.985,29-07-2024,Pune,B2C,2256.67
2360,John Scott,Accessories,Watches,5,2685.985,0,13429.925,04-07-2025,Pune,B2C,829.94
2361,William Brown,T-Shirts,Crop Top,1,899.41,0,899.41,26-11-2024,Delhi,Unknown,477.1
2362,Cody Benson,Dresses,Casual Midi,0,2550.98,0,0,07-01-2025,Delhi,B2B,2161.78
2363,Kara Waller,Jeans,Boyfriend Jeans,-1,3640.29,0.86,-509.6406,02-12-2024,Hyderabad,B2C,879.32
2364,Veronica Jones,Accessories,Caps,1,857.68,0,857.68,09-06-2025,Mumbai,B2B,1462.91
2365,Michelle Robertson,Dresses,Bodycon,3,2685.985,0.49,4109.55705,10-04-2025,Hyderabad,Unknown,1765.39
2366,Aaron Molina,Shoes,Sneakers,6,429.37,0,2576.22,29-06-2024,Mumbai,B2B,-21.4
2367,Javier Sloan,Shoes,Sneakers,3,500.41,0,1501.23,22-12-2024,Mumbai,Unknown,1732.45
2368,Michael Roberts,Accessories,Belts,1,2971.36,0.49,1515.3936,28-08-2024,Ahmedabad,Unknown,153.4
2369,Brittney Scott,T-Shirts,Crop Top,1,935.57,0,935.57,29-01-2024,Ahmedabad,B2B,-111.36
2370,Laura Shaw,Dresses,Maxi Dress,1,2685.985,0,2685.985,15-01-2024,Mumbai,Unknown,2031.95
2371,Charles Ray,Shoes,Loafers,3,4467.25,0,13401.75,06-06-2025,Hyderabad,Unknown,2388.55
2372,Dominic Baker,Dresses,Wrap Dress,1,2685.985,0,2685.985,05-05-2025,Delhi,B2B,-452.24
2373,Thomas Carr,Accessories,Caps,-2,2490.44,0,-4980.88,05-05-2025,Mumbai,Unknown,11.27
2374,Michael Bright,Shoes,Loafers,0,4867.51,1.09,0,28-09-2024,Mumbai,B2B,1184.65
2375,Ralph Owens,T-Shirts,Classic Tee,1,2765.79,0,2765.79,28-09-2024,Bangalore,B2C,-31.82
2376,Norman Owens,Jackets,Bomber Jacket,1,2685.985,0,2685.985,19-11-2023,Pune,B2C,1900.77
2377,David Mitchell,T-Shirts,Classic Tee,4,4458.48,0,17833.92,09-10-2024,Bangalore,B2B,631
2378,Katie Montoya,Jeans,Straight Cut,0,1985.49,0,0,09-10-2024,Ahmedabad,B2C,-198.55
2379,Daniel Greer,Jackets,Denim Jacket,6,2188.74,0,13132.44,21-02-2024,Bangalore,B2C,-885.72
2380,Lacey Buchanan,Jackets,Puffer Coat,1,3820.42,1.03,-114.6126,30-03-2025,Mumbai,B2B,-105.92
2381,Dr. Dawn Martin,Shoes,Sneakers,1,2685.985,0,2685.985,24-11-2024,Delhi,Unknown,103.57
2382,Jeanette Gordon,Jackets,Bomber Jacket,1,3440.31,0,3440.31,09-05-2025,Bangalore,B2B,921.38
2383,Deborah Weber,Shoes,Boots,-2,2685.985,0,-5371.97,25-05-2025,Hyderabad,Unknown,990.71
2384,Eric Hoffman,Jackets,Denim Jacket,3,1625.58,0.1,4389.066,16-07-2025,Pune,Unknown,2368.55
2385,Diana Hall,Dresses,Wrap Dress,1,2685.985,0.06,2524.8259,29-03-2025,Delhi,Unknown,-914.91
2386,Amy Barker,Jeans,Straight Cut,0,2253.08,0.09,0,29-03-2025,Ahmedabad,Unknown,490.12
2387,Danielle Davis,Accessories,Caps,1,3246.04,0,3246.04,26-04-2025,Hyderabad,Unknown,-611.03
2388,Daniel Ray,T-Shirts,Crop Top,-2,2685.985,0,-5371.97,26-02-2025,Hyderabad,B2B,-722.21
2389,Renee Martinez,Shoes,Slip-ons,5,2685.985,0,13429.925,22-03-2024,Bangalore,B2B,2235.23
2390,Daniel Hamilton,Jeans,Slim Fit Jeans,1,3605.36,1.01,-36.0536,03-01-2025,Ahmedabad,B2B,-311.29
2391,Debbie Wade,Jeans,Boyfriend Jeans,1,4473.94,0,4473.94,03-01-2025,Bangalore,B2B,1003.14
2392,Adrienne Anderson MD,Accessories,Sunglasses,3,4550.95,0,13652.85,20-03-2025,Ahmedabad,Unknown,-951.64
2393,David Snyder,Jackets,Bomber Jacket,5,753.85,0,3769.25,19-11-2024,Delhi,B2C,251.29
2394,Jennifer Palmer,Jackets,Puffer Coat,1,3384.51,0,3384.51,01-07-2025,Bangalore,B2B,2776.41
2395,Amanda Pham,Accessories,Watches,1,2685.985,0,2685.985,20-05-2025,Hyderabad,B2C,1866.74
2396,Gary Andrade,Jeans,Slim Fit Jeans,1,2685.985,1.02,-53.7197,23-11-2024,Hyderabad,B2C,1965.45
2397,Austin Quinn,Jackets,Bomber Jacket,1,1823.51,0,1823.51,16-02-2025,Hyderabad,Unknown,378.92
1002,Jim Strong,Jeans,Straight Cut,1,2942.95,0,2942.95,22-06-2025,Bangalore,B2B,-519.87
2399,Amy Frederick,Jeans,Slim Fit Jeans,-2,3643.5,0,-7287,04-08-2024,Delhi,B2B,1452.6
